	home_id	num_of_reviews	num_of_sents	aspect	num_of_sents_0.5	num_of_sents_0.6	num_of_sents_0.7	sents_0.5	sents_0.6	sents_0.7
0	13068	26	144	cleanliness	66	7	4	"['This house was just the best way to host every individual in a comfortable way, with a balanced mix of private areas (e.g. bedrooms, bathrooms, etc.)', 'Its hillside location in a quiet neighborhood made our stay very pleasant.', 'It was just the perfect house for us (i.e. business travelers) and it would also perfectly accomodate families and friends.', 'The host was very responsive and answered to all of our inquiries.', 'We had a very nice welcome during our check in (with a detailed introduction on all the house facilities!).\r\n\r\n', 'We were 10 people in total and it worked fine.', 'The highlight was definitely to sit outside in the hot tub enjoying the view.', 'I stayed here with a bunch of friends from out of town for New Years and it was everything we could have asked for.', 'Plenty of space to sleep 10, great kitchen for cooking, and a hot tub that made for the perfect place to relax.', 'We found it easy to handle the door code and security system, and had no problems with safety issues.', 'The upstairs shower was a complete hit, as was the hot tub on the back deck.', 'There were 5 of us and we were beyond comfortable.', 'The hot tub was a gem, the shower was incredible, and the kitchen was fabulous.', 'Great location and perfect space for an unofficial high school reunion.', 'Checkout was a breeze - the owners provided a great checklist that was easy to follow.', ""There are lots of great cafes nearby, and plenty of great places to eat (Molly Moon's for ice cream, Tacos Chukis for great/cheap tacos)."", ""The house also had a nicely stocked kitchen and grill if you're interested in cooking (Melrose Market nearby has a great-looking meat shop).\r\n\r\n"", 'The hot tub was especially useful for post-conference relaxation.', 'The place was spotless and very homey.', 'The beds were comfortable and the sheets and towels new.\r\n\r\n', 'and we were very comfortable. \r\n\r\n', 'I was in walking distance to everything on the hill and downtown.', 'However, the parking is very badly organized.', ""When we called Chris, the owner, he was very rude to us, and said that he is catching a plane and he cant' give us directions until we are around the house."", 'Additionally, the hot tub wasnt working.', 'The water didnt get heated and we couldnt use it inspite of paying for it.', 'This was a perfect place to share with 6 friends while we were in town for a conference.', 'Walking distance to downtown, but also far enough away that we could take advantage of being in a different neighborhood and retreat.', 'The hot tub was an especially nice bonus to come back to.', 'The location is PERFECT.', 'You can get everywhere in the city on foot or for a very cheap cab ride.', 'The house is very charming and Chris was very responsive when we needed to contact him.', 'Chris place was perfect for what we needed. \r\n', 'Would definitely be back!The location is really good,very close to downtown.', 'The neighborhood is very nice and quiet and the house is just as described in the property listing, actually better and more comfortable than it seems in the photographs.', 'This is a big house and the cleaning staff did a great job of making the place sparking clean for us.', 'There was some basic food/coffee/spices and dishes to work with, which was very nice.', 'Most of our questions were answered immediately and everything was neatly put down in the handy house manual for quick reference.', 'Chris was also kind enough to point us to a number of nearby eateries and coffee/tea shops. \r\n\r\n', 'There are several stores and restaurants nearby so that is also a big plus.', ""doesn't completely clarify that it is a separate entity from AirBnB and requires agreement to a separate contract. \n\n"", 'The property manager was very friendly and the check-in/out process streamlined.', 'We enjoyed our stay very much and highly recommend to other.', 'Great neighborhood, very accessible to the popular parts of Seattle. \r\n', 'urban oasis is in a great location in seattle, incredibly easy to get downtown, and in capitol hill which is a very neighborhoody place.', 'The giant custom texas shaped table was perfect for thanksgiving as well.', 'Location is perfect, the house is super clean, the beds are so comfy (which is a sad but true rarity for most airbnbs', 'When I arrived this this trip the hot tub hot recently been cleaning and drained.', 'When I arrived the tub was not very warm.', 'Everything about this visit was fantastic.', 'great communication, very organized, responsive and', 'the house was everything we wanted.', 'The host cleaned the house and left the lights on for us, it was walking distance to the Convention Center and Capital Hill restaurants and pubs, the shower is amazing.  ', 'Perfect for a group.  ', 'House rules are very well laid out and property managers were responsive and friendly.', 'The house has enough space and nice environment.', 'The location is very convenient, nearby space needle.', 'Thus, it was a good decision to live here.', 'The house was clean and big.', 'Infos and communication via email, everything professional and fast.', 'Good adress in seattle.', 'It was good, but felt corporate.', 'Only comment would be it is an old home and the windows are very drafty and you can hear a lot of the outside noise.', 'It was a nice property with all amenities.  ', 'Except infecting- could not find a jug to boil water as our custom is we like to have a cup of chinese tea or English tea in the morning', 'so we had to boil water in a saucepan several times a day.']"	['The place was spotless and very homey.', 'This is a big house and the cleaning staff did a great job of making the place sparking clean for us.', 'Most of our questions were answered immediately and everything was neatly put down in the handy house manual for quick reference.', 'Location is perfect, the house is super clean, the beds are so comfy (which is a sad but true rarity for most airbnbs', 'When I arrived this this trip the hot tub hot recently been cleaning and drained.', 'The host cleaned the house and left the lights on for us, it was walking distance to the Convention Center and Capital Hill restaurants and pubs, the shower is amazing.  ', 'The house was clean and big.']	['The place was spotless and very homey.', 'This is a big house and the cleaning staff did a great job of making the place sparking clean for us.', 'Location is perfect, the house is super clean, the beds are so comfy (which is a sad but true rarity for most airbnbs', 'The house was clean and big.']
1	19611	26	167	cleanliness	80	13	9	"[""The unit is nicely decorated and the kitchen has all of the utensils and pots/pans we needed (we made chocolate linguine from Pike's street market and put it over Strawberry Shortcake ice cream from the grocery just down the block . . ."", 'We hope to stay there again in the future and may even try to figure out how to ride the bus in the ""ride free zone.""Everything was wonderful and comfortable.  ', 'Fully stocked kitchen and a nice welcome package.', 'The bed had a temperpedic topper that was very comfortable.', 'Directions to the apt were clear and the bus line was just outside the door.  ', 'The area was a little down but not enough to be afraid of our safety.  ', ""The fees that Air bnb charges was not clearly stated and the cleaning fee wasn't included in the price of the apt.  "", 'But over all I was very pleased with out time there.', 'We appreciated the laundry facilities after a few days on the road.', 'Our party of four was a bit crowded but comfortable.', 'Very comfortable unit.', 'Convenient location with an easy walk to Pike Place Market or Downtown for some endless shopping.', 'Checking in/out was a breeze because the instructions were so clear and concise and the welcome package, which included a map of all sights in Seattle, was a nice little touch.', 'I thoroughly enjoyed the balcony overlooking 3rd Ave.', 'It was a little noisy when the windows/balcony door was open because there is a bus stop directly in front of the building, which is actually a positive for those without a rental.', 'so it was nice to have secure parking in the building.', 'My only complaint about the unit was that there was a strange smell possibly coming from the garbage disposal, which may have been from the tenants before us.', ""very good experience\r\nall was very well at Darik's place !\r\n"", 'near everything downtownNice place.  ', 'Great kitchen, but who needs a kitchen in this neighborhood?We had a lovely stay in Seattle and the Oasis was in a perfect location for our brief trip.', 'The room was comfortable, clean and well-decorated.', 'We took advantage of the kitchen with its fully-stocked supplies & utensils and made a dinner fresh from Pike Place Market.', 'Never met our host but the instructions on checking in was very clear so no problems there.  ', ""The room is very clean and has almost all of the amenities that you'll need.  "", 'Highly recommend!Good flat, good location, everything went smooth.', 'We had a great time, and the apartment was perfect for the two of us.  ', 'Great location for walking around the city, and nice, clean accommodations.  ', 'The apartment is fantastic, very well decorated, comfortable and clean.', 'The host was very gracious with the instructions on how to arrive, park the car, reach the apartment, etc.', 'The building was also nice and we regularly used the gyms in the morning (it was mostly empty).', 'Luckily there were a few nice restaurants for dinner just a few blocks way on 1st and 2nd avenue.', 'I had booked once before and was horrible experience', 'This was a great property that truly thought of everything for the guest and was super easy process.', 'The unit had everything one needs: kitchen with all appliances, utensils and even bakeware.  ', 'The stacked washer and dryer was so convenient and even had detergent and fabric softener. \r\n', 'Welcome kit had all instruction details for unit, coffee, microwave popcorn and 2 bottle each of sparkling and still water.', 'SUCH A NICE TOUCH!\r\n', ""Place was a little noisy being at a bus stop, but can't beat location so was worth it and there is no where else in city where you could park for free in secure covered spot. \r\n"", ""Can't say enough good things."", 'The condo is nicely decorated but had a hotel feel to it which we were trying to get away from by using AirBnB. It was well stocked and centrally located.', 'My issues would be that the condo was unbearably hot and has no air conditioning.', ""Being on a very busy street you can't open the windows and get a good nights sleep so for that reason I would not stay here again."", 'Another small issue is that I was charged a cleaning fee yet I was left with instructions to take my garbage out, wash my bed linens and towels and start the dishwasher all before I checked out.', ""Good location, we'll equipped lovely little place, no hassle to check in."", ""Was quite warm at night but overall ideal for our mini breakMy family and I greatly enjoyed Darik's condo."", 'The room was clean, had a well equipped kitchen, and had all the conveniences of home.', 'Very clean and comfortable, felt right at home.', 'clean, well decorated and stocked.', 'The kitchen is well stocked - better than I have experienced in any airbnb to date and the bathroom comes well supplied with loads of towels.  \r\n\r\n', 'We missed the personal airbnb touches (meeting the hosts or emailing with them) but did find everything went very smoothly from booking, to checking in and checking out.  \r\n\r\n', 'We did find the master bedroom a bit noisy at night  from outdoor traffic and pedestrian noise (we had the window closed) and the apartment/building was on the warm and stuffy side.  ', 'The apartment, appliances and contents were very clean and tidy.\r\n\r\n', 'This is very much a corporate housing type of Airbnb.', 'The apartment is nice and appears as the photos but is quite a lot smaller than one would expect.', 'It was easy to gain entry and nice that they had a small welcome basket.', ""If you're looking for somewhere that is nice for sleeping and in a close proximity to downtown this works."", 'The instructions were super detailed and we found everything with ease.', 'We called the number provided and the lady was instructing us to locate the breaker and make sure everything is on.', ""Well, being 3 girls, we didn't know very much about circuit breakers."", 'Everything ended up getting fixed the next morning', 'The apartment does look smaller than in pictures but the appearance of everything was on point.', 'The kitchen is fully equipped, plenty of towels and blankets.', 'The towels feels extremely soft!', '4 toilet rolls were provided.', 'Care package was also provided which included 2 bottles of water, 2 Perrier, some green tea packets, york chocolates, popcorn, other snacks.', 'Location was PERFECT.', 'The place is easy to get to and easy to get to the parking garage.', 'The curtains were of poor quality and kept falling off every time I opened the window.', 'The bed was very comfortable, but I agree with everyone else that it gets really stuffy in there', ""Anything with a flat surface would've been great actually."", 'The apartment is cute, clean and pleasant.', 'Both the bed and the pull-out couch bed are large and comfortable.', ""I really appreciated the kitchen, which has pots, pans, knives, pretty much everything you'd need to cook—but bring your own bottle opener, I couldn't find one!"", 'There were 4 of us staying here and it was perfect for us.', ""I would say that if you're traveling with people who aren't your close friends, this apartment might be a little difficult for 4 people."", 'Overall a very enjoyable 2 weeks in one of my favorite cities!Fantastic location in Belltown!', 'Everything (sights, restaurants, bars, etc) is within walking distance.', 'We loved the rooftop patio as well!Although we never met, Darik (and Seattle Oasis Vacation Rentals by extension) made us feel very welcome.', ""It's a lot smaller than the pictures let on, the cleaning crew was not done by check-in time, and there's cosmetic damage to the paint and furniture that resulted in paint chips on the floor."", ""If this is your first time in Seattle, this location is fantastic as it's within walking distance of a lot of big downtown Seattle attractions (Pike's Place market, Space Needle, Starbucks Reserve Tasting Room, several bars, underground tour, etc.)""]"	"[""The fees that Air bnb charges was not clearly stated and the cleaning fee wasn't included in the price of the apt.  "", 'The room was comfortable, clean and well-decorated.', ""The room is very clean and has almost all of the amenities that you'll need.  "", 'Great location for walking around the city, and nice, clean accommodations.  ', 'The apartment is fantastic, very well decorated, comfortable and clean.', 'The stacked washer and dryer was so convenient and even had detergent and fabric softener. \r\n', 'Another small issue is that I was charged a cleaning fee yet I was left with instructions to take my garbage out, wash my bed linens and towels and start the dishwasher all before I checked out.', 'The room was clean, had a well equipped kitchen, and had all the conveniences of home.', 'Very clean and comfortable, felt right at home.', 'clean, well decorated and stocked.', 'The apartment, appliances and contents were very clean and tidy.\r\n\r\n', 'The apartment is cute, clean and pleasant.', ""It's a lot smaller than the pictures let on, the cleaning crew was not done by check-in time, and there's cosmetic damage to the paint and furniture that resulted in paint chips on the floor.""]"	"['The room was comfortable, clean and well-decorated.', ""The room is very clean and has almost all of the amenities that you'll need.  "", 'Great location for walking around the city, and nice, clean accommodations.  ', 'The apartment is fantastic, very well decorated, comfortable and clean.', 'The room was clean, had a well equipped kitchen, and had all the conveniences of home.', 'Very clean and comfortable, felt right at home.', 'clean, well decorated and stocked.', 'The apartment, appliances and contents were very clean and tidy.\r\n\r\n', 'The apartment is cute, clean and pleasant.']"
2	86185	35	199	cleanliness	84	6	6	"[""We had a nice room at Jane's place and  it just happened to very close to were we wanted to be, it is in a very nice part of west Seattle and the walking is great to the beach, we will be staying there again if they will have us."", 'The accomodations were very comfortable, clean, and quiet.  ', 'The snacks were an extra nice touch.', ""Can't say enough.   "", 'The house was quiet and in nice neighborhood.', ""Jane's basement room in West Seattle was the perfect quiet and cozy getaway I needed from the hustle and bustle of NYC.  "", 'The bed is comfortable, snacks are provided, and Jane offers great tips and thoughts on the city and the neighborhood.  ', 'The house is also easy walking distance to Alki beach, where you will have beautiful views of Elliot Bay and the city skyline.  ', 'BrianThis place was perfect for our time in Seattle.', 'It had all the basic essentials - a cozy bed, a dresser, outlets for plugging in phones/electronics, a faux fireplace that my boyfriend loved, and a shower room with some toiletries provided.', 'The hosts also left breakfast items, sodas, and other snacks for the road, which we appreciated immensely!', 'Jane was a very accommodating host.  ', 'The room was comfortable and secure.  ', 'It was a good location to walk to Alki Beach or take the water taxi to downtown to take in the sights.', 'She also allowed me to use her washing machine for my sons soccer gear which was much appreciated.', 'She treated us with unexpected hospitality and was very generous in helping us plan our trip.', 'The neighborhood was very quiet and safe.', 'Comfortable, clean room; fruit, muffins, coffee and snacks left for us; tons of local tourist information displayed on coffee table; and books, DVDs, and TV for entertainment on rainy Seattle days.  ', 'It was quiet, comfortable and very cozy!', ""It's private, spacious, cozy and comfortable!"", 'The room is very clean, comfortable and cozy!', 'From the beginning, Jane made sure we understood how the reservation policy worked right down to the last day where she made sure that we had had everything we needed.  ', 'She was very helpful as well as allowing us our privacy at all times.  ', 'Everything was nice and clean and my girlfriend swears that it is one of the most comfortable bed she has ever slept in.  ', ""I can't say enough good things about Jane or our first AirBnB experience, so I will stop before I ramble too long.  "", 'Great place and great location!Great stay in the perfect location for us.  ', 'Everything in the suite was just as described and exactly as expected.  ', 'My husband and I were in West Seattle to do child care for our grandson (7 months old)', ""Jane's place was perfect for us -- great location (near Aldi Beach too), and we enjoyed the sitting room with the TV (we brought DVDs) and sofa."", 'The bed is very comfortable.', 'The location was perfect for us.  ', 'The room was cozy and the bed ultra comfortable.', 'Jane is very thoughtful, she left us a coffee pot, coffee, muffins, yogurt and other goodies which we were happy to have.', 'She also let us use the laundry, which was a godsend after all of our traveling!', 'The room was comfortable and had everything that we needed.', 'We were walking distance to Alki Beach and a short drive from the water taxi which was very easy and reasonable.', ""I would highly recommend staying at Jane's place - it feels like you're in your own place and is the perfect location!Our stay"", 'She also ensured that the ground level was completely ours which was wonderful privacy.  \r\n\r\n', 'The bed and couch were extremely comfortable, and the snacks were icing on the cake. \r\n\r\n', 'I booked this space for my Dad who was visiting me in Seattle and it was perfect for our needs.', ""Jane was very responsive, thoughtful, and easy to work with both before and during my Dad's stay.  "", 'My Dad said it was a great location and hosted by very nice people.', 'The room was nice and very private allowing him to come and go as he pleased.', 'It was like having his own little apartment with access to a fridge and some snacks and such provided- anything that you need is right there.', 'He also mentioned a few times how comfortable the bed was!', ""I stayed at Jane's with a friend and the space was perfect for the both of us."", 'and I ended up having a nice conversation with her and her friend.', ""Perfect distance to the beach for a nice run and close enough to shops and food to walk to if you don't have a car."", 'Very quiet location and easy to find outside of downtown Seattle.', 'Jane was very responsive throughout the process.', 'The air bnb is very private (separate entrance and space) and it is comfortable and very near to Alki Beach (highly recommend).', 'The room is nice, well appointed, and we had the entire basement to ourselves.', 'It worked well for us visiting our daughter and her husband in West Seattle, since there are very few hotels in that section of town.', 'A short ferry trip to the CBD was easy.', ""Jane's place provided the perfect spot for a quick  3-night weekend trip to Seattle."", 'Very comfortable.', 'She was very communicative and quick to respond in regard to all of our booking arrangements, but left us to do our own thing once we were settled.', ""We had a very comfortable stay at Jane's."", 'We received a warm welcome when we arrived, and made us feel right at home!', 'Our room was very cozy and private.', 'To get into Seattle we walked about 15 minutes to Seacrest Park to catch the water taxi. \n\n', ""Jane was a wonderful host and I definitely recommend staying with her!I had a good weekend at Jane's--"", 'I enjoyed the very comfortable bed and the biggest tv ever.', 'It was very convenient to my friends in West Seattle.', 'Jane was the perfect host.', 'They are vegan; vegan pastries and fresh fruit and nut bars in the room.', 'Seltzer water in the fridge.', '(Safe area, short walk to the beech)', 'The landscaping was our favorite part with the paver stones and beautiful design of plants.', 'Jane provided us with snacks, wine and more to make our stay even more comfortable.', ""Jane's place was exactly as listed and very clean."", 'I was very happy to be able to spend a couple nights at her place.', 'She was nice enough to answer the door after I got to her place late.', 'She is very hospitable and laid out snacks for us, even spending time to suggest places of interest and tell us a little bit about herself.', ""This made me feel safe with the knowledge that I'm actually staying with a really nice person.\r\n\r\n"", ""If you need to pick up anything, there's a good number of shops just 5 minutes away.\r\n\r\n"", ""Overall, if you are looking for a quiet, clean place to stay outside the city but still just 10 minutes drive from all the hustle and bustle, then I'd definitely recommend Jane's place!Jane was the sweetest person, very welcoming and accommodating.  "", 'The room was comfortable and had an awesome big screen TV, I got to watch some football on.\n\n', 'The beach was a little bit more difficult to get to than I had hoped, (hills and curved streets... ect) felt like more of a 1-2mile walk, better to just uber.  ', 'Big plus was', 'Jane was wonderful, quick to respond, and very accommodating.', 'My parents needed a place to stay near me, and her house was perfect. \r\n\r\n', 'The location was very convenient because it was close to me, easy to locate and in a very unique Seattle neighborhood. \r\n\r\n', 'The room is very private, which  my parents enjoyed since they needed a little retreat and quiet as they just wanted a relaxing weekend Seattle getaway.']"	"['The accomodations were very comfortable, clean, and quiet.  ', 'Comfortable, clean room; fruit, muffins, coffee and snacks left for us; tons of local tourist information displayed on coffee table; and books, DVDs, and TV for entertainment on rainy Seattle days.  ', 'The room is very clean, comfortable and cozy!', 'Everything was nice and clean and my girlfriend swears that it is one of the most comfortable bed she has ever slept in.  ', ""Jane's place was exactly as listed and very clean."", ""Overall, if you are looking for a quiet, clean place to stay outside the city but still just 10 minutes drive from all the hustle and bustle, then I'd definitely recommend Jane's place!Jane was the sweetest person, very welcoming and accommodating.  ""]"	"['The accomodations were very comfortable, clean, and quiet.  ', 'Comfortable, clean room; fruit, muffins, coffee and snacks left for us; tons of local tourist information displayed on coffee table; and books, DVDs, and TV for entertainment on rainy Seattle days.  ', 'The room is very clean, comfortable and cozy!', 'Everything was nice and clean and my girlfriend swears that it is one of the most comfortable bed she has ever slept in.  ', ""Jane's place was exactly as listed and very clean."", ""Overall, if you are looking for a quiet, clean place to stay outside the city but still just 10 minutes drive from all the hustle and bustle, then I'd definitely recommend Jane's place!Jane was the sweetest person, very welcoming and accommodating.  ""]"
3	132120	34	127	cleanliness	59	10	10	"['The mother-in-Law apartment was perfect for our little family.  ', 'Located a short walk from Greenlake and less than a block from coffee and a good donut shop, this place really had it all!  ', 'It was pretty easy to access the freeway as well as Freemont Street area.  ', 'The hosts were nice, responsive to our needs and respectful of our privacy!   ', 'He was very helpful to know the neighbourhood.', ""The apartment is very nice and well decorated with Ralph's sculpture."", 'Ralph was so friendly and accommodating before and during our stay.', 'It was perfect for our stay with our 3-year-old.', 'The apartment was clean and cozy, and the private kitchen and laundry facilities really came in handy!', 'very hospitable!Ralph was amazing', ""-- he's a really sweet guy, and his place is amazing."", 'Ralph was very accommodating and the place was lovely!', ""It's roomy, cozy, has good natural light for a semi-basement space, and we all had a great stay."", 'Apartment had everything I needed for my two week stay.  ', 'Clean and well appointed.  ', 'Host was very friendly and helpful.  ', 'Ralph was very friendly and the accommodations were very pleasant.', 'My only complaints were a broken coffee maker, and low water pressure in the shower which I told Ralph about.', 'Over all a good experienceRalph is a very friendly and helpful host.', 'The apartment is spacious, clean, and homely.', 'The apartment is spacious and comfortable.', 'Clean and spacious space in a wonderful neighborhood.', 'The host was very helpful and easy to talk to.', 'Ralph and his family were very nice.  ', 'Great location, very private, wonderful kitchenette and laundry!', 'Very friendly and easygoing host.', ""Apartment very well-situated (e.g.: Green Lake, a nice pub, a café, and a great sushi place as well as a Mini-Market are all a stone's throw away) and well-equipped."", 'Enough really interesting art books to keep you in the apartment should the weather be less than enticing.', 'Location is excellent and good restaurants and a mini mart within a block or two   Apartment is a basement but has windows on three side which is nice Very agreeable place and host.  ', ""Not only clean and neat but also Ralph's place has unique character in the good sense of the word.  "", 'Thank you for a nice stay in your home.\r\n', 'IretaRalph was a great host, and the apartment was nice and spacious.', 'He made sure I had everything I needed and was communicative.', 'As my first visit to Seattle, I am happy I chose to stay here as the place had ample space for myself, comfortable bed, super clean, and had everything I needed.', 'It felt like my own little apartment.', 'Ralph met us at our arrival and was very helpful.  ', 'Having our own kitchen made it convient and easy to make breakfast in the morning before going out to explore the city.', 'The neighborhood and its sorrounding area was safe and welcoming.', 'Ralph was quick to answer any questions we had and was very friendly the times we ran into him.', 'He was there when we needed him and aside from that gave us our space and made the stay very comfortable.', 'Enjoyed our stay very much!', 'Appartment is very clean and spacious.', 'Ralph was very friendly and responded very promptly.', ""Ralph's place is not only very comfortable and clean, but it's also on a beautiful neighborhood 2 blocks away from the bus stop and 2 blocks away from a gorgeous lake."", 'Ralph was very accommodating with my arrival time.', 'The rental is clean and spacious.', 'It was very easy to get to I-5 from this location.', 'The apartment and its furnishings and bedding were very neat and clean.', 'Ralph was friendly and attentive.', 'The apartment was spacious and comfortable; everyday necessities that you may not think to pack, such as mugs or towels, were provided.', 'The space was roomy enough for three adults and lots of luggage.', 'All the amenities were in good working order.', 'The accommodations are nice and roomy.', 'Mr Ralph Coolman is a really good host and maintains his place very well for the guests with basic supplies one needs when we move in.\r\n\r\n', 'The place is very spacious, easy access to the UW as well as downtown.', 'He was very warm and friendly.', 'The neighborhood is very nice with a quick walk down hill to the lake.', 'The apartment is spacious and attractive with a nicely equipped kitchen.', 'The bed is comfortable and there is plenty of space for your ""stuff.""  ']"	"['The apartment was clean and cozy, and the private kitchen and laundry facilities really came in handy!', 'Clean and well appointed.  ', 'The apartment is spacious, clean, and homely.', 'Clean and spacious space in a wonderful neighborhood.', ""Not only clean and neat but also Ralph's place has unique character in the good sense of the word.  "", 'As my first visit to Seattle, I am happy I chose to stay here as the place had ample space for myself, comfortable bed, super clean, and had everything I needed.', 'Appartment is very clean and spacious.', ""Ralph's place is not only very comfortable and clean, but it's also on a beautiful neighborhood 2 blocks away from the bus stop and 2 blocks away from a gorgeous lake."", 'The rental is clean and spacious.', 'The apartment and its furnishings and bedding were very neat and clean.']"	"['The apartment was clean and cozy, and the private kitchen and laundry facilities really came in handy!', 'Clean and well appointed.  ', 'The apartment is spacious, clean, and homely.', 'Clean and spacious space in a wonderful neighborhood.', ""Not only clean and neat but also Ralph's place has unique character in the good sense of the word.  "", 'As my first visit to Seattle, I am happy I chose to stay here as the place had ample space for myself, comfortable bed, super clean, and had everything I needed.', 'Appartment is very clean and spacious.', ""Ralph's place is not only very comfortable and clean, but it's also on a beautiful neighborhood 2 blocks away from the bus stop and 2 blocks away from a gorgeous lake."", 'The rental is clean and spacious.', 'The apartment and its furnishings and bedding were very neat and clean.']"
